txn_id,timestamp,user_id,merchant_id,amount,utr,mcc,status,original_txn_id,txn_id_normalized,original_user_id,user_id_normalized,original_merchant_id,merchant_id_normalized,txn_id_duplicate_count,txn_id_is_duplicate,amount_numeric,amount_missing,amount_parse_failed,amount_is_negative,amount_is_zero,timestamp_clean,timestamp_missing,timestamp_parse_failed,timestamp_was_epoch,utr_clean,utr_missing,utr_invalid,mcc_clean,mcc_missing,status_raw,status_clean,source_dataset,source_row_number,user_fk_missing,merchant_fk_missing,kyc_status_clean,pan_clean,aadhaar_clean,monthly_income_numeric,city_clean,state_clean,occupation_clean,kyc_duplicate_entity_flag,merchant_mcc_clean,merchant_category_clean,merchant_status_clean,business_type_clean,merchant_duplicate_entity_flag,chargeback_count,total_disputed_amount,max_severity,first_chargeback_timestamp,latest_chargeback_timestamp,transaction_has_kyc,transaction_has_merchant,transaction_has_chargeback,utr_missing_flag,amount_negative_flag,timestamp_invalid_flag,duplicate_txn_id_flag,referential_integrity_issue_flag,chargeback_report_delay_hours,dispute_after_7_days_flag,has_chargeback
TXN00014828,2026-01-14 20:32:47,USR99791,MCH5830,"INR 17,314",UTR7420901788,7011,TXN_SUCCESS,TXN00014828,TXN00014828,USR99791,USR99791,MCH5830,MCH5830,1,False,17314.0,False,False,False,False,2026-01-14 20:32:47,False,False,False,UTR7420901788,False,False,7011,False,TXN_SUCCESS,SUCCESS,track1_upi_transactions,13381,True,True,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,True,,False,False
TXN00012411,04/01/2026 22:13:39,USR10411,MCH9623,Rs. 16376.64,UTR7608146455,7011,PROCESSING,TXN00012411,TXN00012411,USR10411,USR10411,MCH9623,MCH9623,1,False,16376.64,False,False,False,False,2026-04-01 22:13:39,False,False,False,UTR7608146455,False,False,7011,False,PROCESSING,PENDING,track1_upi_transactions,13382,True,False,,,,,,,,,5912.0,MEDICAL,ACTIVE,INDIVIDUAL,True,,,,,,False,True,False,False,False,False,False,True,,False,False
TXN00008596,2026-01-30 03:58:01,USR50207,MCH1064,13575.61,UTR0861330339,4131,COMPLETED,TXN00008596,TXN00008596,USR50207,USR50207,MCH1064,MCH1064,1,False,13575.61,False,False,False,False,2026-01-30 03:58:01,False,False,False,UTR0861330339,False,False,4131,False,COMPLETED,SUCCESS,track1_upi_transactions,13383,True,False,,,,,,,,,5812,EATING PLACE,ACTIVE,INDIVIDUAL,True,,,,,,False,True,False,False,False,False,False,True,,False,False
TXN00002312,2026-03-22 17:59:37,USR12594,MCH6250,"₹21,856.82",UTR2773785999,5411,S,TXN00002312,TXN00002312,USR12594,USR12594,MCH6250,MCH6250,1,False,21856.82,False,False,False,False,2026-03-22 17:59:37,False,False,False,UTR2773785999,False,False,5411,False,S,SUCCESS,track1_upi_transactions,13384,False,True,VERIFIED,XUSSU0636E,332932840173,38861.0,Mumbai,Maharashtra,Salaried,True,,,,,,,,,,,True,False,False,False,False,False,False,True,,False,False
TXN00008668,02-18-2026 05:19:57 PM,USR38828,MCH1237,4445.27,UTR0378994603,5812,PROCESSING,TXN00008668,TXN00008668,USR38828,USR38828,MCH1237,MCH1237,1,False,4445.27,False,False,False,False,2026-02-18 17:19:57,False,False,False,UTR0378994603,False,False,5812,False,PROCESSING,PENDING,track1_upi_transactions,13385,False,False,VERIFIED,BEGHZ7042T,340287692233,,Pune,Maharashtra,Self Employed,False,7011,HOSPITALITY,ACTIVE,PARTNERSHIP,False,,,,,,True,True,False,False,False,False,False,False,,False,False
TXN00012257,2026-02-17 02:35:48,USR17371,MCH4653,7870.51,UTR8421323230,5912,Success,TXN00012257,TXN00012257,USR17371,USR17371,MCH4653,MCH4653,1,False,7870.51,False,False,False,False,2026-02-17 02:35:48,False,False,False,UTR8421323230,False,False,5912,False,Success,SUCCESS,track1_upi_transactions,13386,True,True,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,True,,False,False
TXN00008819,2026-01-09 13:06:10,USR18655,MCH4086,"₹14,430.56",UTR3485475304,,COMPLETED,TXN00008819,TXN00008819,USR18655,USR18655,MCH4086,MCH4086,1,False,14430.56,False,False,False,False,2026-01-09 13:06:10,False,False,False,UTR3485475304,False,False,,True,COMPLETED,SUCCESS,track1_upi_transactions,13387,True,False,,,,,,,,,5311,RETAIL,ENABLED,PRIVATE_LIMITED,True,,,,,,False,True,False,False,False,False,False,True,,False,False
TXN00019999,2026-03-30 10:52:43,USR12088,MCH6554,11088.57,UTR6474243239,,Success,TXN00019999,TXN00019999,USR12088,USR12088,MCH6554,MCH6554,1,False,11088.57,False,False,False,False,2026-03-30 10:52:43,False,False,False,UTR6474243239,False,False,,True,Success,SUCCESS,track1_upi_transactions,13388,True,False,,,,,,,,,7011,HOSPITALITY,INACTIVE,INDIVIDUAL,False,,,,,,False,True,False,False,False,False,False,True,,False,False
TXN00016990,14/02/2026 12:45:11,USR50837,MCH9684,24178.36,,7011,TXN_SUCCESS,TXN00016990,TXN00016990,USR50837,USR50837,MCH9684,MCH9684,1,False,24178.36,False,False,False,False,2026-02-14 12:45:11,False,False,False,,True,False,7011,False,TXN_SUCCESS,SUCCESS,track1_upi_transactions,13389,True,False,,,,,,,,,5912,PHARMACIES,INACTIVE,PRIVATE_LIMITED,False,,,,,,False,True,False,True,False,False,False,True,,False,False
TXN00004090,2026-01-24 22:16:10,USR56500,MCH7222,1134.47,UTR8436037163,,Success,TXN00004090,TXN00004090,USR56500,USR56500,MCH7222,MCH7222,1,False,1134.47,False,False,False,False,2026-01-24 22:16:10,False,False,False,UTR8436037163,False,False,,True,Success,SUCCESS,track1_upi_transactions,13390,False,False,VERIFIED,QVKPH4767,9768858871,29124.0,Jalandar,Punjab,Retired,True,4814,TELECOM,DISABLED,INDIVIDUAL,False,,,,,,True,True,False,False,False,False,False,False,,False,False
TXN00005716,2026-01-17 05:31:19,USR91852,MCH7329,7546.66,UTR0606457798,4131,F,TXN00005716,TXN00005716,USR91852,USR91852,MCH7329,MCH7329,1,False,7546.66,False,False,False,False,2026-01-17 05:31:19,False,False,False,UTR0606457798,False,False,4131,False,F,FAILED,track1_upi_transactions,13391,False,True,REJECTED,TAMAI 3119 Z,704750002485,30863.0,Ldh,Punjab,Unemployed,False,,,,,,,,,,,True,False,False,False,False,False,False,True,,False,False
TXN00013296,28/03/2026 00:53:34,USR60950,MCH1428,"INR 5,506",UTR6337991711,4131,SUCCESS,TXN00013296,TXN00013296,USR60950,USR60950,MCH1428,MCH1428,1,False,5506.0,False,False,False,False,2026-03-28 00:53:34,False,False,False,UTR6337991711,False,False,4131,False,SUCCESS,SUCCESS,track1_upi_transactions,13392,True,False,,,,,,,,,4131,TRANSPORTATION,ACTIVE,INDIVIDUAL,False,,,,,,False,True,False,False,False,False,False,True,,False,False
TXN00014750,2026-03-05 04:43:18,USR35022,MCH5478,"₹24,785.13",UTR6674697070,05411,TXN_SUCCESS,TXN00014750,TXN00014750,USR35022,USR35022,MCH5478,MCH5478,1,False,24785.13,False,False,False,False,2026-03-05 04:43:18,False,False,False,UTR6674697070,False,False,5411,False,TXN_SUCCESS,SUCCESS,track1_upi_transactions,13393,True,False,,,,,,,,,4814,TELECOM,ACTIVE,PRIVATE LIMITED,False,,,,,,False,True,False,False,False,False,False,True,,False,False
TXN00014374,2026-01-17 08:31:29,USR30719,MCH9038,13084.22,UTR0697242265,,COMPLETED,TXN00014374,TXN00014374,USR30719,USR30719,MCH9038,MCH9038,1,False,13084.22,False,False,False,False,2026-01-17 08:31:29,False,False,False,UTR0697242265,False,False,,True,COMPLETED,SUCCESS,track1_upi_transactions,13394,True,False,,,,,,,,,UNKNOWN,GARMENTS,LIVE,SOLE PROPRIETOR,True,1.0,1445.01,P4,2026-02-06 00:00:00,2026-02-06 00:00:00,False,True,True,False,False,False,False,True,471.47527777777776,True,True
TXN00014488,2026-02-28 03:27:58,USR65464,MCH8081,20882.08,UTR6905701686,,SUCCESS,TXN00014488,TXN00014488,USR65464,USR65464,MCH8081,MCH8081,1,False,20882.08,False,False,False,False,2026-02-28 03:27:58,False,False,False,UTR6905701686,False,False,,True,SUCCESS,SUCCESS,track1_upi_transactions,13395,True,True,,,,,,,,,,,,,,1.0,7101.31,P3,2026-02-01 02:41:16,2026-02-01 02:41:16,False,False,True,False,False,False,False,True,,False,True
TXN00001261,26/01/2026 16:40:12,USR32950,MCH8114,Rs. 6732.15,UTR5556919234,5411,COMPLETED,TXN00001261,TXN00001261,USR32950,USR32950,MCH8114,MCH8114,1,False,6732.15,False,False,False,False,2026-01-26 16:40:12,False,False,False,UTR5556919234,False,False,5411,False,COMPLETED,SUCCESS,track1_upi_transactions,13396,False,False,REJECTED,EAZTM5042,912044260813,,Kolkata,West Bengal,Business Owner,False,4814,PHONE SERVICE,ENABLED,INDIVIDUAL,False,1.0,1010.81,LOW,2026-03-23 00:00:00,2026-03-23 00:00:00,True,True,True,False,False,False,False,False,1327.33,True,True
TXN00010979,2026-01-03 04:32:31,USR87025,MCH6427,"INR 11,454",UTR6485027907,4131,TXN_SUCCESS,TXN00010979,TXN00010979,USR87025,USR87025,MCH6427,MCH6427,1,False,11454.0,False,False,False,False,2026-01-03 04:32:31,False,False,False,UTR6485027907,False,False,4131,False,TXN_SUCCESS,SUCCESS,track1_upi_transactions,13397,False,False,VERIFIED,XMXUO3393R,556355789359,,Hyd,Telangana,Unemployed,False,5999,MISC RETAIL,CLOSED,PRIVATE-LIMITED,False,,,,,,True,True,False,False,False,False,False,False,,False,False
TXN00002796,1769205272,USR77995,MCH7697,14843.09,UTR4927765709,5812,Declined,TXN00002796,TXN00002796,USR77995,USR77995,MCH7697,MCH7697,1,False,14843.09,False,False,False,False,2026-01-23 21:54:32,False,False,True,UTR4927765709,False,False,5812,False,Declined,FAILED,track1_upi_transactions,13398,False,True,VERIFIED,TSLWD8924K,852489220816,17101.0,Jalandar,Punjab,Gig Worker,True,,,,,,,,,,,True,False,False,False,False,False,False,True,,False,False
TXN00004105,2026-01-11 08:16:53,USR29128,MCH6802,Rs. 7405.34,UTR2596195865,,TXN_SUCCESS,TXN00004105,TXN00004105,USR29128,USR29128,MCH6802,MCH6802,1,False,7405.34,False,False,False,False,2026-01-11 08:16:53,False,False,False,UTR2596195865,False,False,,True,TXN_SUCCESS,SUCCESS,track1_upi_transactions,13399,False,False,VERIFIED,,3341-7721-4958,,Ldh,Punjab,Gig Worker,False,5311.0,DEPARTMENT STORE,ACTIVE,PRIVATE_LIMITED,False,,,,,,True,True,False,False,False,False,False,False,,False,False
TXN00010980,2026-01-09 02:46:39,USR89246,MCH8433,"₹14,237.69",UTR4558380252,7011,S,TXN00010980,TXN00010980,USR89246,USR89246,MCH8433,MCH8433,1,False,14237.69,False,False,False,False,2026-01-09 02:46:39,False,False,False,UTR4558380252,False,False,7011,False,S,SUCCESS,track1_upi_transactions,13400,False,False,PENDING,UCFNP8474O,344210321285,21000.0,Jalandhar,Punjab,Self Employed,False,5411,GROCERY,SUSPENDED,INDIVIDUAL,False,,,,,,True,True,False,False,False,False,False,False,,False,False
TXN00018445,2026-01-04 05:27:10,USR10128,MCH9275,"17,945.13",UTR1987522908,5411,SUCCESS,TXN00018445,TXN00018445,USR10128,USR10128,MCH9275,MCH9275,1,False,17945.13,False,False,False,False,2026-01-04 05:27:10,False,False,False,UTR1987522908,False,False,5411,False,SUCCESS,SUCCESS,track1_upi_transactions,13401,True,True,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,True,,False,False
TXN00005263,2026-03-24 06:17:41,USR81535,MCH5902,13946.64,,05411,Success,TXN00005263,TXN00005263,USR81535,USR81535,MCH5902,MCH5902,1,False,13946.64,False,False,False,False,2026-03-24 06:17:41,False,False,False,,True,False,5411,False,Success,SUCCESS,track1_upi_transactions,13402,False,False,KYC_DONE,JYEQX8832B,084797579822,,Hyderabad,Telangana,Gig Worker,False,5311,DEPARTMENT STORE,ACTIVE,PRIVATE_LIMITED,False,,,,,,True,True,False,True,False,False,False,False,,False,False
TXN00005926,2026-03-04 20:30:16,USR63955,MCH6777,Rs. 17941.86,UTR2664206391,,S,TXN00005926,TXN00005926,USR63955,USR63955,MCH6777,MCH6777,1,False,17941.86,False,False,False,False,2026-03-04 20:30:16,False,False,False,UTR2664206391,False,False,,True,S,SUCCESS,track1_upi_transactions,13403,False,False,VERIFIED,IWROO2662J,134301414827,25520.0,Jaipur,Rajasthan,Gig Worker,False,5411,GROCERIES,ENABLED,PARTNERSHIP,False,,,,,,True,True,False,False,False,False,False,False,,False,False
TXN00001884,2026/01/21,USR18359,MCH2515,19030.43,UTR1385395333,,COMPLETED,TXN00001884,TXN00001884,USR18359,USR18359,MCH2515,MCH2515,1,False,19030.43,False,False,False,False,2026-01-21 00:00:00,False,False,False,UTR1385395333,False,False,,True,COMPLETED,SUCCESS,track1_upi_transactions,13404,True,True,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,True,,False,False
TXN00019967,2026/01/18,USR16111,MCH8212,18458.09,UTR4887331072,,S,TXN00019967,TXN00019967,USR16111,USR16111,MCH8212,MCH8212,1,False,18458.09,False,False,False,False,2026-01-18 00:00:00,False,False,False,UTR4887331072,False,False,,True,S,SUCCESS,track1_upi_transactions,13405,True,False,,,,,,,,,5311,DEPARTMENT STORE,CLOSED,PRIVATE LIMITED,False,,,,,,False,True,False,False,False,False,False,True,,False,False
TXN00003665,2026-03-10 06:46:32,USR52488,MCH9861,"13,783.49",UTR5135848061,7011,Success,TXN00003665,TXN00003665,USR52488,USR52488,MCH9861,MCH9861,1,False,13783.49,False,False,False,False,2026-03-10 06:46:32,False,False,False,UTR5135848061,False,False,7011,False,Success,SUCCESS,track1_upi_transactions,13406,True,False,,,,,,,,,4131,TRANSPORT,ACTIVE,PRIVATE-LIMITED,False,,,,,,False,True,False,False,False,False,False,True,,False,False
TXN00018050,2026-02-07 12:00:22,USR36034,MCH4980,23360.02,UTR3361662132,7011,SUCCESS,TXN00018050,TXN00018050,USR36034,USR36034,MCH4980,MCH4980,1,False,23360.02,False,False,False,False,2026-02-07 12:00:22,False,False,False,UTR3361662132,False,False,7011,False,SUCCESS,SUCCESS,track1_upi_transactions,13407,True,False,,,,,,,,,5411,KIRANA,LIVE,INDIVIDUAL,True,,,,,,False,True,False,False,False,False,False,True,,False,False
TXN00011362,2026-02-09 13:43:31,USR23848,MCH6436,10727.07,UTR5165283274,05411,Success,TXN00011362,TXN00011362,USR23848,USR23848,MCH6436,MCH6436,1,False,10727.07,False,False,False,False,2026-02-09 13:43:31,False,False,False,UTR5165283274,False,False,5411,False,Success,SUCCESS,track1_upi_transactions,13408,True,True,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,True,,False,False
TXN00018880,04/01/2026 14:13:30,USR20074,MCH5476,2111.7,UTR3282968421,05411,Declined,TXN00018880,TXN00018880,USR20074,USR20074,MCH5476,MCH5476,1,False,2111.7,False,False,False,False,2026-04-01 14:13:30,False,False,False,UTR3282968421,False,False,5411,False,Declined,FAILED,track1_upi_transactions,13409,False,False,VERIFIED,MODRQ 6762 X,582203970883,45430.0,Jalandhar,Punjab,Business Owner,False,,CHEMIST,ACTIVE,PRIVATE LIMITED,False,1.0,2224.0,L,2026-01-29 12:17:00,2026-01-29 12:17:00,True,True,True,False,False,False,False,False,,False,True
TXN00005838,2026-03-04 16:15:06,USR79272,MCH9016,10279.45,,5812,S,TXN00005838,TXN00005838,USR79272,USR79272,MCH9016,MCH9016,1,False,10279.45,False,False,False,False,2026-03-04 16:15:06,False,False,False,,True,False,5812,False,S,SUCCESS,track1_upi_transactions,13410,True,False,,,,,,,,,4814,TELECOM,ENABLED,PARTNERSHIP,False,,,,,,False,True,False,True,False,False,False,True,,False,False
TXN00006323,2026-01-09 17:54:28,USR23921,MCH4774,13648.28,UTR3355876683,05411,TXN_SUCCESS,TXN00006323,TXN00006323,USR23921,USR23921,MCH4774,MCH4774,1,False,13648.28,False,False,False,False,2026-01-09 17:54:28,False,False,False,UTR3355876683,False,False,5411,False,TXN_SUCCESS,SUCCESS,track1_upi_transactions,13411,True,False,,,,,,,,,5311,DEPT_STORE,ACTIVE,PARTNERSHIP,False,,,,,,False,True,False,False,False,False,False,True,,False,False
TXN00000062,03-12-2026 08:23:53 PM,USR97519,MCH2304,"₹6,791.01",UTR8310839319,5411,TXN_SUCCESS,TXN00000062,TXN00000062,USR97519,USR97519,MCH2304,MCH2304,1,False,6791.01,False,False,False,False,2026-03-12 20:23:53,False,False,False,UTR8310839319,False,False,5411,False,TXN_SUCCESS,SUCCESS,track1_upi_transactions,13412,False,True,PENDING,WWZWI-8306-G,232218365892,19313.0,Pune,Maharashtra,Farmer,False,,,,,,1.0,330.73,P4,2026-07-03 14:01:00,2026-07-03 14:01:00,True,False,True,False,False,False,False,True,2705.618611111111,True,True
TXN00001678,2026-03-25 23:45:11,USR25397,MCH7589,"₹10,080.47",UTR3663963733,5411,SUCCESS,TXN00001678,TXN00001678,USR25397,USR25397,MCH7589,MCH7589,1,False,10080.47,False,False,False,False,2026-03-25 23:45:11,False,False,False,UTR3663963733,False,False,5411,False,SUCCESS,SUCCESS,track1_upi_transactions,13413,True,False,,,,,,,,,4131,TRANSPORTATION,ACTIVE,PRIVATE-LIMITED,True,,,,,,False,True,False,False,False,False,False,True,,False,False
TXN00017424,1769687434,USR36528,MCH1614,24394.98,UTR0495794072,5812,SUCCESS,TXN00017424,TXN00017424,USR36528,USR36528,MCH1614,MCH1614,1,False,24394.98,False,False,False,False,2026-01-29 11:50:34,False,False,True,UTR0495794072,False,False,5812,False,SUCCESS,SUCCESS,track1_upi_transactions,13414,True,True,,,,,,,,,,,,,,1.0,9374.52,M,2026-02-19 00:00:00,2026-02-19 00:00:00,False,False,True,False,False,False,False,True,492.15722222222223,True,True
TXN00003705,2026-01-06 22:02:29,USR33996,MCH8259,"₹23,679.56",UTR6945972604,,F,TXN00003705,TXN00003705,USR33996,USR33996,MCH8259,MCH8259,1,False,23679.56,False,False,False,False,2026-01-06 22:02:29,False,False,False,UTR6945972604,False,False,,True,F,FAILED,track1_upi_transactions,13415,False,False,REJECT,MVRIT6924J,XXXX-XXXX-6395,61256.0,Calcutta,West Bengal,Unemployed,True,5942.0,STATIONERY,ENABLED,SOLE_PROPRIETOR,False,,,,,,True,True,False,False,False,False,False,False,,False,False
TXN00002378,2026-02-02 00:14:06,USR84499,MCH7974,19726.74,UTR5724225501,5411,Success,TXN00002378,TXN00002378,USR84499,USR84499,MCH7974,MCH7974,1,False,19726.74,False,False,False,False,2026-02-02 00:14:06,False,False,False,UTR5724225501,False,False,5411,False,Success,SUCCESS,track1_upi_transactions,13416,True,False,,,,,,,,,5411,GROCERY_STORE,ENABLED,INDIVIDUAL,True,,,,,,False,True,False,False,False,False,False,True,,False,False
TXN00010204,03-09-2026 11:14:48 PM,USR70722,MCH7913,"₹8,043.35",UTR4395545287,05411,TXN_SUCCESS,TXN00010204,TXN00010204,USR70722,USR70722,MCH7913,MCH7913,1,False,8043.35,False,False,False,False,2026-03-09 23:14:48,False,False,False,UTR4395545287,False,False,5411,False,TXN_SUCCESS,SUCCESS,track1_upi_transactions,13417,True,False,,,,,,,,,5912,MEDICAL_STORE,ACTIVE,PARTNERSHIP,True,,,,,,False,True,False,False,False,False,False,True,,False,False
TXN00015980,02-11-2026 08:05:14 PM,USR45063,MCH1894,3987.6,UTR 2263345232,05411,Success,TXN00015980,TXN00015980,USR45063,USR45063,MCH1894,MCH1894,1,False,3987.6,False,False,False,False,2026-02-11 20:05:14,False,False,False,UTR2263345232,False,False,5411,False,Success,SUCCESS,track1_upi_transactions,13418,False,False,VERIFIED,GOPRV4907M,,20805.0,Ludhiana,Punjab,Business Owner,False,5812,RESTAURANT,ACTIVE,PARTNERSHIP,True,,,,,,True,True,False,False,False,False,False,False,,False,False
TXN00016720,2026-01-21 22:29:39,USR69555,MCH6528,11038.36,UTR5281786686,5411,TXN_SUCCESS,TXN00016720,TXN00016720,USR69555,USR69555,MCH6528,MCH6528,1,False,11038.36,False,False,False,False,2026-01-21 22:29:39,False,False,False,UTR5281786686,False,False,5411,False,TXN_SUCCESS,SUCCESS,track1_upi_transactions,13419,True,True,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,True,,False,False
TXN00011132,01-26-2026 04:45:55 AM,USR92313,MCH5208,7210.86,UTR5700877037,,Initiated,TXN00011132,TXN00011132,USR92313,USR92313,MCH5208,MCH5208,1,False,7210.86,False,False,False,False,2026-01-26 04:45:55,False,False,False,UTR5700877037,False,False,,True,Initiated,PENDING,track1_upi_transactions,13420,True,False,,,,,,,,,5411,GROCERIES,SUSPENDED,PRIVATE_LIMITED,False,,,,,,False,True,False,False,False,False,False,True,,False,False
TXN00009166,2026-02-22 18:26:58,USR70378,MCH4053,"INR 20,513",UTR1942033290,5411,SUCCESS,TXN00009166,TXN00009166,USR70378,USR70378,MCH4053,MCH4053,1,False,20513.0,False,False,False,False,2026-02-22 18:26:58,False,False,False,UTR1942033290,False,False,5411,False,SUCCESS,SUCCESS,track1_upi_transactions,13421,True,True,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,True,,False,False
TXN00016385,28/03/2026 17:06:53,USR28209,MCH6768,"21,830.25",UTR5336309385,5912,S,TXN00016385,TXN00016385,USR28209,USR28209,MCH6768,MCH6768,1,False,21830.25,False,False,False,False,2026-03-28 17:06:53,False,False,False,UTR5336309385,False,False,5912,False,S,SUCCESS,track1_upi_transactions,13422,True,True,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,True,,False,False
TXN00016230,02-14-2026 02:27:23 PM,USR47083,MCH8938,20567.4,UTR8560601685,4131,Success,TXN00016230,TXN00016230,USR47083,USR47083,MCH8938,MCH8938,1,False,20567.4,False,False,False,False,2026-02-14 14:27:23,False,False,False,UTR8560601685,False,False,4131,False,Success,SUCCESS,track1_upi_transactions,13423,True,True,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,True,,False,False
TXN00003873,2026-01-17 08:00:46,USR40263,MCH5760,3928.75,UTR4671214920,5411,Success,TXN00003873,TXN00003873,USR40263,USR40263,MCH5760,MCH5760,1,False,3928.75,False,False,False,False,2026-01-17 08:00:46,False,False,False,UTR4671214920,False,False,5411,False,Success,SUCCESS,track1_upi_transactions,13424,False,True,VERIFIED,NS0AE2250W,XXXX-XXXX-9225,67129.0,Delhi,Delhi,Self Employed,False,,,,,,,,,,,True,False,False,False,False,False,False,True,,False,False
TXN00001784,2026-03-03 23:55:39,USR54585,MCH6518,15933.66,UTR6936214794,7011,Fail,TXN00001784,TXN00001784,USR54585,USR54585,MCH6518,MCH6518,1,False,15933.66,False,False,False,False,2026-03-03 23:55:39,False,False,False,UTR6936214794,False,False,7011,False,Fail,FAILED,track1_upi_transactions,13425,False,True,KYC_DONE,KYUZG8990D,071756069461,35251.0,Lucknow,Uttar Pradesh,Freelancer,False,,,,,,,,,,,True,False,False,False,False,False,False,True,,False,False
TXN00013781,2026-01-22 07:15:09,USR56128,MCH4435,24888.05,UTR3318913803,5411,PENDING,TXN00013781,TXN00013781,USR56128,USR56128,MCH4435,MCH4435,1,False,24888.05,False,False,False,False,2026-01-22 07:15:09,False,False,False,UTR3318913803,False,False,5411,False,PENDING,PENDING,track1_upi_transactions,13426,True,False,,,,,,,,,5999,RETAIL OTHER,ENABLED,PRIVATE-LIMITED,False,,,,,,False,True,False,False,False,False,False,True,,False,False
TXN00015983,2026/02/17,USR30670,MCH5458,22311.73,UTR4531171404,,TXN_SUCCESS,TXN00015983,TXN00015983,USR30670,USR30670,MCH5458,MCH5458,1,False,22311.73,False,False,False,False,2026-02-17 00:00:00,False,False,False,UTR4531171404,False,False,,True,TXN_SUCCESS,SUCCESS,track1_upi_transactions,13427,True,False,,,,,,,,,7011,HOTEL,LIVE,INDIVIDUAL,False,,,,,,False,True,False,False,False,False,False,True,,False,False
TXN00007053,1767939695,USR47712,MCH1007,23247.46,UTR3774223687,7011,TXN_SUCCESS,TXN00007053,TXN00007053,USR47712,USR47712,MCH1007,MCH1007,1,False,23247.46,False,False,False,False,2026-01-09 06:21:35,False,False,True,UTR3774223687,False,False,7011,False,TXN_SUCCESS,SUCCESS,track1_upi_transactions,13428,True,False,,,,,,,,,7011,HOTEL_LODGING,DISABLED,PRIVATE LIMITED,True,1.0,3545.44,H,2026-05-10 00:00:00,2026-05-10 00:00:00,False,True,True,False,False,False,False,True,2897.6402777777776,True,True
TXN00004255,2026-03-05 22:47:45,USR64293,MCH8739,"4,056.46",,4131,COMPLETED,TXN00004255,TXN00004255,USR64293,USR64293,MCH8739,MCH8739,1,False,4056.46,False,False,False,False,2026-03-05 22:47:45,False,False,False,,True,False,4131,False,COMPLETED,SUCCESS,track1_upi_transactions,13429,True,True,,,,,,,,,,,,,,,,,,,False,False,False,True,False,False,False,True,,False,False
TXN00006110,2026-01-06 05:58:24,USR21296,MCH8379,"₹23,594.72",UTR5675789558,5411,Success,TXN00006110,TXN00006110,USR21296,USR21296,MCH8379,MCH8379,1,False,23594.72,False,False,False,False,2026-01-06 05:58:24,False,False,False,UTR5675789558,False,False,5411,False,Success,SUCCESS,track1_upi_transactions,13430,True,False,,,,,,,,,5942,BOOKS,SUSPENDED,PRIVATE LIMITED,True,,,,,,False,True,False,False,False,False,False,True,,False,False
TXN00009940,01-03-2026 03:36:32 PM,USR55530,MCH6420,18732.94,UTR6737707504,7011,TXN_SUCCESS,TXN00009940,TXN00009940,USR55530,USR55530,MCH6420,MCH6420,1,False,18732.94,False,False,False,False,2026-01-03 15:36:32,False,False,False,UTR6737707504,False,False,7011,False,TXN_SUCCESS,SUCCESS,track1_upi_transactions,13431,True,False,,,,,,,,,5912,MEDICAL,ENABLED,PARTNERSHIP,False,,,,,,False,True,False,False,False,False,False,True,,False,False
TXN00008882,03-30-2026 07:50:13 AM,USR21751,MCH6360,Rs. 11078.42,UTR4249152021,5812,COMPLETED,TXN00008882,TXN00008882,USR21751,USR21751,MCH6360,MCH6360,1,False,11078.42,False,False,False,False,2026-03-30 07:50:13,False,False,False,UTR4249152021,False,False,5812,False,COMPLETED,SUCCESS,track1_upi_transactions,13432,True,False,,,,,,,,,7011,HOTEL,INACTIVE,PRIVATE_LIMITED,True,,,,,,False,True,False,False,False,False,False,True,,False,False
TXN00006108,2026-01-29 23:13:09,USR98327,MCH1489,2057.64,,5411,SUCCESS,TXN00006108,TXN00006108,USR98327,USR98327,MCH1489,MCH1489,1,False,2057.64,False,False,False,False,2026-01-29 23:13:09,False,False,False,,True,False,5411,False,SUCCESS,SUCCESS,track1_upi_transactions,13433,True,True,,,,,,,,,,,,,,,,,,,False,False,False,True,False,False,False,True,,False,False
TXN00013161,2026-03-07 02:14:50,USR80614,MCH4135,13445.84,UTR 6544022450,7011,S,TXN00013161,TXN00013161,USR80614,USR80614,MCH4135,MCH4135,1,False,13445.84,False,False,False,False,2026-03-07 02:14:50,False,False,False,UTR6544022450,False,False,7011,False,S,SUCCESS,track1_upi_transactions,13434,True,False,,,,,,,,,5411,GROCERY,ACTIVE,PARTNERSHIP,False,,,,,,False,True,False,False,False,False,False,True,,False,False
TXN00009817,14/01/2026 04:22:49,USR21094,MCH3655,-14904.79,UTR6439814858,7011,S,TXN00009817,TXN00009817,USR21094,USR21094,MCH3655,MCH3655,1,False,-14904.79,False,False,True,False,2026-01-14 04:22:49,False,False,False,UTR6439814858,False,False,7011,False,S,SUCCESS,track1_upi_transactions,13435,True,False,,,,,,,,,5912,MEDICAL_STORE,LIVE,SOLE_PROPRIETOR,False,,,,,,False,True,False,False,True,False,False,True,,False,False
